"date","value"
"2016-07-03",2084.323
"2016-07-03",2041.4889
"2016-07-03",1992.4593
"2016-07-03",1969.4309
"2016-07-04",1951.0437
"2016-07-04",1942.1621
"2016-07-04",1887.2316
"2016-07-04",1868.3419
"2016-07-04",1855.6897
"2016-07-04",1834.6545
"2016-07-04",1853.7902
"2016-07-04",1841.8795
"2016-07-04",1765.6438
"2016-07-04",1140.271401
"2016-07-04",1004.179502
"2016-07-04",1141.808602
"2016-07-04",1325.683302
"2016-07-04",1470.830002
"2016-07-04",1674.890302
"2016-07-04",1805.304702
"2016-07-04",1951.546702
"2016-07-04",2055.490702
"2016-07-04",2128.954602
"2016-07-04",2174.894402
"2016-07-04",2173.043702
"2016-07-04",2148.569502
"2016-07-04",2119.686702
"2016-07-04",2138.511102
"2016-07-04",2120.901002
"2016-07-04",2101.397402
"2016-07-04",2050.212702
"2016-07-04",2041.128602
"2016-07-04",2037.630802
"2016-07-04",1988.333902
"2016-07-04",1919.838202
"2016-07-04",1842.592002
"2016-07-04",1799.051902
"2016-07-04",1748.870902
"2016-07-04",1678.509302
"2016-07-04",1628.284102
"2016-07-04",1538.449302
"2016-07-04",1505.675602
"2016-07-04",1476.904302
"2016-07-04",1431.525602
"2016-07-04",1399.491502
"2016-07-04",1373.846302
"2016-07-04",1714.668001
"2016-07-04",2178.5999
"2016-07-04",2175.8786
"2016-07-04",2108.4646
"2016-07-04",2048.1711
"2016-07-04",2010.9199
"2016-07-05",1989.2406
"2016-07-05",1949.0888
"2016-07-05",1915.1955
"2016-07-05",1893.5278
"2016-07-05",1887.8541
"2016-07-05",1863.7209
"2016-07-05",1863.5137
"2016-07-05",1874.5727
"2016-07-05",1801.6748
"2016-07-05",1185.188202
"2016-07-05",936.866202
"2016-07-05",1022.853802
"2016-07-05",1124.375402
"2016-07-05",1187.128902
"2016-07-05",1258.619502
"2016-07-05",1312.839702
"2016-07-05",1400.3736
"2016-07-05",1518.2255
"2016-07-05",1573.1685
"2016-07-05",1606.478
"2016-07-05",1611.0367
"2016-07-05",1591.5022
"2016-07-05",1604.5023
"2016-07-05",1629.6038
"2016-07-05",1583.1204
"2016-07-05",1554.1747
"2016-07-05",1530.0762
"2016-07-05",1524.4183
"2016-07-05",1478.9387
"2016-07-05",1451.0224
"2016-07-05",1447.5972
"2016-07-05",1451.454
"2016-07-05",1451.0047
"2016-07-05",1463.0034
"2016-07-05",1416.2709
"2016-07-05",1417.8965
"2016-07-05",1393.9546
"2016-07-05",1394.0534
"2016-07-05",1379.5258
"2016-07-05",1375.4576
"2016-07-05",1334.0784
"2016-07-05",1323.6938
"2016-07-05",1733.0452
"2016-07-05",2230.1802
"2016-07-05",2222.446
"2016-07-05",2151.601
"2016-07-05",2083.835
"2016-07-05",2061.0952
"2016-07-06",2041.6086
"2016-07-06",2010.0078
"2016-07-06",1991.8992
"2016-07-06",1958.1042
"2016-07-06",1943.5631
"2016-07-06",1931.2326
"2016-07-06",1920.1681
"2016-07-06",1922.993
"2016-07-06",1877.2982
"2016-07-06",1242.8926
"2016-07-06",1052.988
"2016-07-06",1240.885
"2016-07-06",1420.7318
"2016-07-06",1605.1078
"2016-07-06",1787.117
"2016-07-06",1934.0598
"2016-07-06",2127.6796
"2016-07-06",2233.79
"2016-07-06",2309.5821
"2016-07-06",2354.9776
"2016-07-06",2364.5843
"2016-07-06",2308.0299
"2016-07-06",2281.1799
"2016-07-06",2241.8983
"2016-07-06",2197.0529
"2016-07-06",2200.603
"2016-07-06",2156.2293
"2016-07-06",2146.1777
"2016-07-06",2103.9023
"2016-07-06",2058.0759
"2016-07-06",2010.6483
"2016-07-06",1972.8326
"2016-07-06",1879.4256
"2016-07-06",1816.9937
"2016-07-06",1757.7076
"2016-07-06",1703.5102
"2016-07-06",1589.6249
"2016-07-06",1553.4633
"2016-07-06",1546.6062
"2016-07-06",1470.0415
"2016-07-06",1423.6486
"2016-07-06",1394.7291
"2016-07-06",1797.6066
"2016-07-06",2241.9194
"2016-07-06",2220.9613
"2016-07-06",2142.7945
"2016-07-06",2092.063
"2016-07-06",2075.718
"2016-07-07",2032.9896
"2016-07-07",2008.7097
"2016-07-07",1940.4058
"2016-07-07",1925.0348
"2016-07-07",1908.6834
"2016-07-07",1899.6251
"2016-07-07",1892.2197
"2016-07-07",1915.7725
"2016-07-07",1862.8417
"2016-07-07",1264.6262
"2016-07-07",1061.8566
"2016-07-07",1212.0655
"2016-07-07",1379.0309
"2016-07-07",1553.9596
"2016-07-07",1742.1967
"2016-07-07",1847.1116
"2016-07-07",2023.1612
"2016-07-07",2115.8152
"2016-07-07",2191.9306
"2016-07-07",2239.345
"2016-07-07",2244.7366
"2016-07-07",2235.3515
"2016-07-07",2175.7653
"2016-07-07",2136.0062
"2016-07-07",2131.9996
"2016-07-07",2127.0176
"2016-07-07",2146.9661
"2016-07-07",2108.2317
"2016-07-07",2104.911
"2016-07-07",2053.2496
"2016-07-07",1975.9781
"2016-07-07",1915.7294
"2016-07-07",1832.3703
"2016-07-07",1787.3238
"2016-07-07",1742.8137
"2016-07-07",1708.8591
"2016-07-07",1618.6989
"2016-07-07",1588.7317
"2016-07-07",1484.6535
"2016-07-07",1435.8146
"2016-07-07",1421.3747
"2016-07-07",1410.625
"2016-07-07",1861.2848
"2016-07-07",2254.6712
"2016-07-07",2250.2204
"2016-07-07",2193.0433
"2016-07-07",2108.9411
"2016-07-07",2089.8393
"2016-07-08",2050.9812
"2016-07-08",2007.409
"2016-07-08",1947.984
"2016-07-08",1931.0754
"2016-07-08",1916.1502
"2016-07-08",1909.3165
"2016-07-08",1899.0547
"2016-07-08",1917.6307
"2016-07-08",1866.1325
"2016-07-08",1288.3873
"2016-07-08",1039.9925
"2016-07-08",1208.0759
"2016-07-08",1370.8073
"2016-07-08",1527.9474
"2016-07-08",1722.2723
"2016-07-08",1838.17
"2016-07-08",2022.7946
"2016-07-08",2150.7926
"2016-07-08",2229.8724
"2016-07-08",2304.2861
"2016-07-08",2283.1983
"2016-07-08",2232.8469
"2016-07-08",2204.1871
"2016-07-08",2196.0327
"2016-07-08",2194.5933
"2016-07-08",2212.9408
"2016-07-08",2208.9683
"2016-07-08",2174.2987
"2016-07-08",2141.8535
"2016-07-08",2091.8146
"2016-07-08",2064.0439
"2016-07-08",1989.7819
"2016-07-08",1925.8957
"2016-07-08",1880.8843
"2016-07-08",1817.7378
"2016-07-08",1792.9781
"2016-07-08",1701.3262
"2016-07-08",1657.5175
"2016-07-08",1594.5075
"2016-07-08",1556.9188
"2016-07-08",1509.705
"2016-07-08",1496.196
"2016-07-08",1999.6232
"2016-07-08",2344.9615
"2016-07-08",2309.5541
"2016-07-08",2233.8157
"2016-07-08",2186.6684
"2016-07-08",2148.3334
"2016-07-09",2113.2646
"2016-07-09",2075.1083
"2016-07-09",2023.5755
"2016-07-09",2003.4648
"2016-07-09",1991.8195
"2016-07-09",1967.8664
"2016-07-09",1946.7416
"2016-07-09",1961.8251
"2016-07-09",1925.2082
"2016-07-09",1386.3613
"2016-07-09",995.1394
"2016-07-09",1106.1248
"2016-07-09",1188.7233
"2016-07-09",1244.4241
"2016-07-09",1287.092
"2016-07-09",1368.0648
"2016-07-09",1489.3511
"2016-07-09",1595.8636
"2016-07-09",1666.6405
"2016-07-09",1686.9851
"2016-07-09",1739.792
"2016-07-09",1707.6237
"2016-07-09",1742.2302
"2016-07-09",1720.7418
"2016-07-09",1643.943
"2016-07-09",1562.1933
"2016-07-09",1500.8548
"2016-07-09",1481.3021
"2016-07-09",1466.3693
"2016-07-09",1443.1117
"2016-07-09",1431.8173
"2016-07-09",1439.0046
"2016-07-09",1434.739
"2016-07-09",1413.2554
"2016-07-09",1403.712
"2016-07-09",1409.7201
"2016-07-09",1403.3444
"2016-07-09",1391.1682
"2016-07-09",1378.3154
"2016-07-09",1385.6456
"2016-07-09",1331.3025
"2016-07-09",1341.5155
"2016-07-09",1865.955
"2016-07-09",2209.29
"2016-07-09",2166.5594
"2016-07-09",2098.8237
"2016-07-09",2048.2876
"2016-07-09",2025.6976
"2016-07-10",1992.1762
"2016-07-10",1972.8468
"2016-07-10",1930.1313
"2016-07-10",1913.141
"2016-07-10",1909.7968
"2016-07-10",1882.1546
"2016-07-10",1876.9658
"2016-07-10",1870.6123
"2016-07-10",1829.417
"2016-07-10",1243.9302
"2016-07-10",867.4878
"2016-07-10",881.4867
"2016-07-10",911.5731
"2016-07-10",958.5859
"2016-07-10",1004.2047
"2016-07-10",1070.8428
"2016-07-10",1165.282
"2016-07-10",1249.7559
"2016-07-10",1337.4797
"2016-07-10",1367.728
"2016-07-10",1406.6998
"2016-07-10",1427.7977
"2016-07-10",1444.4231
"2016-07-10",1422.1624
"2016-07-10",1418.1619
"2016-07-10",1402.0842
"2016-07-10",1378.9437
"2016-07-10",1370.0531
"2016-07-10",1363.0295
"2016-07-10",1357.498
"2016-07-10",1362.8593
"2016-07-10",1354.3667
"2016-07-10",1375.2227
"2016-07-10",1402.9585
"2016-07-10",1419.7676
"2016-07-10",1454.034
"2016-07-10",1410.4827
"2016-07-10",1394.8697
"2016-07-10",1413.8046
"2016-07-10",1391.3244
"2016-07-10",1355.0238
"2016-07-10",1360.3429
"2016-07-10",1909.2595
"2016-07-10",2228.7922
"2016-07-10",2194.2349
"2016-07-10",2159.3592
"2016-07-10",2106.668
"2016-07-10",2072.3642
"2016-07-11",2051.5736
"2016-07-11",2012.3668
"2016-07-11",1974.4007
"2016-07-11",1950.7776
"2016-07-11",1946.7336
"2016-07-11",1925.5617
"2016-07-11",1921.3975
"2016-07-11",1939.1703
"2016-07-11",1934.1888
"2016-07-11",1383.3335
"2016-07-11",1073.733
"2016-07-11",1240.8482
"2016-07-11",1429.9433
"2016-07-11",1568.9764
"2016-07-11",1854.4566
"2016-07-11",2001.2653
"2016-07-11",2146.0046
"2016-07-11",2276.3248
"2016-07-11",2307.6315
"2016-07-11",2395.308
"2016-07-11",2418.1246
"2016-07-11",2413.5712
"2016-07-11",2380.7205
"2016-07-11",2383.3434
"2016-07-11",2391.851
"2016-07-11",2420.6087
"2016-07-11",2388.1921
"2016-07-11",2360.656
"2016-07-11",2352.1255
"2016-07-11",2295.0358
"2016-07-11",2235.9616
"2016-07-11",2173.7778
"2016-07-11",2093.0482
"2016-07-11",2012.8193
"2016-07-11",1922.2197
"2016-07-11",1879.5121
"2016-07-11",1753.9446
"2016-07-11",1715.1871
"2016-07-11",1692.6702
"2016-07-11",1632.9422
"2016-07-11",1594.2548
"2016-07-11",1588.7303
"2016-07-11",2113.883
"2016-07-11",2407.0563
"2016-07-11",2361.8279
"2016-07-11",2288.9198
"2016-07-11",2242.9285
"2016-07-11",2203.7398
"2016-07-12",2160.2982
"2016-07-12",2129.6387
"2016-07-12",2085.1949
"2016-07-12",2059.6933
"2016-07-12",2059.1025
"2016-07-12",2043.4785
"2016-07-12",2027.9032
"2016-07-12",2040.8244
"2016-07-12",2038.1973
"2016-07-12",1566.902
"2016-07-12",1169.4822
"2016-07-12",1309.2379
"2016-07-12",1515.3311
"2016-07-12",1702.9943
"2016-07-12",1883.6239
"2016-07-12",2051.075
"2016-07-12",2212.8874
"2016-07-12",2304.3719
"2016-07-12",2352.7805
"2016-07-12",2407.7332
"2016-07-12",2405.166
"2016-07-12",2416.4163
"2016-07-12",2371.364
"2016-07-12",2341.0171
"2016-07-12",2331.695
"2016-07-12",2332.6385
"2016-07-12",2334.1864
"2016-07-12",2344.5545
"2016-07-12",2332.1089
"2016-07-12",2294.6313
"2016-07-12",2226.4195
"2016-07-12",2163.178
"2016-07-12",2079.7455
"2016-07-12",2022.227
"2016-07-12",1934.7366
"2016-07-12",1861.9819
"2016-07-12",1746.5341
"2016-07-12",1690.2302
"2016-07-12",1645.7444
"2016-07-12",1595.3199
"2016-07-12",1560.2611
"2016-07-12",1659.3639
"2016-07-12",2171.3768
"2016-07-12",2337.885
"2016-07-12",2301.9971
"2016-07-12",2247.0794
"2016-07-12",2188.8144
"2016-07-12",2168.4934
"2016-07-13",2099.3711
"2016-07-13",2032.5035
"2016-07-13",1991.6984
"2016-07-13",1969.3788
"2016-07-13",1951.4708
"2016-07-13",1943.7458
"2016-07-13",1954.3734
"2016-07-13",1963.3846
"2016-07-13",1968.6085
"2016-07-13",1554.3309
"2016-07-13",1176.165
"2016-07-13",1312.5574
"2016-07-13",1500.2039
"2016-07-13",1625.5129
"2016-07-13",1830.835
"2016-07-13",1952.0664
"2016-07-13",2094.9897
"2016-07-13",2258.1578
"2016-07-13",2270.9451
"2016-07-13",2343.3017
"2016-07-13",2343.282
"2016-07-13",2326.2868
"2016-07-13",2306.0935
"2016-07-13",2340.6347
"2016-07-13",2286.3736
"2016-07-13",2295.6274
"2016-07-13",2268.055
"2016-07-13",2241.0983
"2016-07-13",2212.0169
"2016-07-13",2212.5299
"2016-07-13",2136.4908
"2016-07-13",2062.4047
"2016-07-13",2005.9215
"2016-07-13",1947.3314
"2016-07-13",1847.6946
"2016-07-13",1787.3642
"2016-07-13",1674.0479
"2016-07-13",1661.0597
"2016-07-13",1610.7671
"2016-07-13",1567.4487
"2016-07-13",1558.7935
"2016-07-13",1646.804
"2016-07-13",2194.5689
"2016-07-13",2302.0775
"2016-07-13",2269.3938
"2016-07-13",2188.1624
"2016-07-13",2130.0178
"2016-07-13",2125.989
"2016-07-14",2085.5834
"2016-07-14",2037.6189
"2016-07-14",2029.5646
"2016-07-14",1995.1477
"2016-07-14",1976.972
"2016-07-14",1950.7447
"2016-07-14",1958.097
"2016-07-14",1971.1302
"2016-07-14",1987.3113
"2016-07-14",1783.9021
"2016-07-14",1246.5215
"2016-07-14",1293.3343
"2016-07-14",1469.3562
"2016-07-14",1616.9124
"2016-07-14",1788.2556
"2016-07-14",1959.7498
"2016-07-14",2049.5558
"2016-07-14",2173.3511
"2016-07-14",2205.374
"2016-07-14",2250.9744
"2016-07-14",2234.3626
"2016-07-14",2208.0852
"2016-07-14",2114.8072
"2016-07-14",2121.2987
"2016-07-14",2065.2867
"2016-07-14",2096.2839
"2016-07-14",2111.7086
"2016-07-14",2069.377
"2016-07-14",2029.7827
"2016-07-14",1981.7172
"2016-07-14",1916.8291
"2016-07-14",1830.2293
"2016-07-14",1763.9044
"2016-07-14",1716.0272
"2016-07-14",1618.9676
"2016-07-14",1605.9347
"2016-07-14",1507.7084
"2016-07-14",1462.5031
"2016-07-14",1429.8314
"2016-07-14",1384.4263
"2016-07-14",1329.0355
"2016-07-14",1333.5981
"2016-07-14",1940.6868
"2016-07-14",2168.0974
"2016-07-14",2151.9022
"2016-07-14",2114.0982
"2016-07-14",2049.2974
"2016-07-14",2034.912
"2016-07-15",1973.0663
"2016-07-15",1948.1576
"2016-07-15",1925.0568
"2016-07-15",1907.1367
"2016-07-15",1882.3709
"2016-07-15",1868.8789
"2016-07-15",1864.1793
"2016-07-15",1874.124
"2016-07-15",1874.3647
"2016-07-15",1435.4521
"2016-07-15",1011.7598
"2016-07-15",1157.1476
"2016-07-15",1324.4471
"2016-07-15",1455.0051
"2016-07-15",1648.3475
"2016-07-15",1782.1331
"2016-07-15",1876.2084
"2016-07-15",2002.9738
"2016-07-15",2081.9092
"2016-07-15",2115.2388
"2016-07-15",2108.3363
"2016-07-15",2101.4305
"2016-07-15",2058.3006
"2016-07-15",2066.3833
"2016-07-15",2076.9528
"2016-07-15",2056.2192
"2016-07-15",2022.8996
"2016-07-15",1992.0773
"2016-07-15",1939.1489
"2016-07-15",1905.728
"2016-07-15",1848.1311
"2016-07-15",1792.3437
"2016-07-15",1736.77
"2016-07-15",1695.5579
"2016-07-15",1656.9261
"2016-07-15",1609.1699
"2016-07-15",1530.6925
"2016-07-15",1490.6021
"2016-07-15",1447.1185
"2016-07-15",1396.1728
"2016-07-15",1364.3402
"2016-07-15",1369.1991
"2016-07-15",2047.6706
"2016-07-15",2248.7238
"2016-07-15",2188.8181
"2016-07-15",2112.816
"2016-07-15",2067.2549
"2016-07-15",2035.7521
"2016-07-16",1983.9533
"2016-07-16",1965.6321
"2016-07-16",1943.7101
"2016-07-16",1924.4434
"2016-07-16",1912.3737
"2016-07-16",1895.9986
"2016-07-16",1876.3822
"2016-07-16",1874.08
"2016-07-16",1881.2073
"2016-07-16",1594.9004
"2016-07-16",994.7647
"2016-07-16",1034.5892
"2016-07-16",1109.5372
"2016-07-16",1140.459
"2016-07-16",1183.144
"2016-07-16",1215.701
"2016-07-16",1328.8136
"2016-07-16",1440.4963
"2016-07-16",1464.7932
"2016-07-16",1520.6021
"2016-07-16",1535.0798
"2016-07-16",1537.8226
"2016-07-16",1545.7613
"2016-07-16",1523.4103
"2016-07-16",1446.0455
"2016-07-16",1394.3563
"2016-07-16",1350.3795
"2016-07-16",1316.5682
"2016-07-16",1263.6001
"2016-07-16",1242.383
"2016-07-16",1235.8822
"2016-07-16",1226.5642
"2016-07-16",1191.9512
"2016-07-16",1224.7291
"2016-07-16",1212.985
"2016-07-16",1220.834
"2016-07-16",1210.9547
"2016-07-16",1235.9001
"2016-07-16",1216.6321
"2016-07-16",1217.0986
"2016-07-16",1220.89
"2016-07-16",1350.0253
"2016-07-16",1971.7881
"2016-07-16",2058.1806
"2016-07-16",2019.5367
"2016-07-16",1973.5291
"2016-07-16",1932.8044
"2016-07-16",1907.854
"2016-07-17",1877.0922
"2016-07-17",1852.6747
"2016-07-17",1839.652
"2016-07-17",1821.618
"2016-07-17",1812.4385
"2016-07-17",1791.6642
"2016-07-17",1799.7433
"2016-07-17",1799.2982
"2016-07-17",1798.7447
"2016-07-17",1535.9118
"2016-07-17",866.6007
"2016-07-17",815.6563
"2016-07-17",830.9044
"2016-07-17",866.6723
"2016-07-17",900.5691
"2016-07-17",965.4998
"2016-07-17",1017.6781
"2016-07-17",1134.0334
"2016-07-17",1196.0648
"2016-07-17",1229.8637
"2016-07-17",1266.5922
"2016-07-17",1257.0903
"2016-07-17",1258.1821
"2016-07-17",1223.9699
"2016-07-17",1213.2767
"2016-07-17",1204.2727
"2016-07-17",1211.548
"2016-07-17",1219.5271
"2016-07-17",1218.8727
"2016-07-17",1186.6528
"2016-07-17",1180.8441
"2016-07-17",1168.8998
"2016-07-17",1176.5035
"2016-07-17",1188.8777
"2016-07-17",1178.4205
"2016-07-17",1187.7596
"2016-07-17",1205.1553
"2016-07-17",1221.2678
"2016-07-17",1213.683
"2016-07-17",1192.9193
"2016-07-17",1189.3319
"2016-07-17",1240.6581
"2016-07-17",1937.7289
"2016-07-17",2074.5956
"2016-07-17",2041.8036
"2016-07-17",2002.4326
"2016-07-17",1967.4137
"2016-07-17",1926.2111
"2016-07-18",1902.6846
"2016-07-18",1881.3738
"2016-07-18",1866.9834
"2016-07-18",1828.9644
"2016-07-18",1811.4001
"2016-07-18",1796.1634
"2016-07-18",1806.1057
"2016-07-18",1840.4061
"2016-07-18",1870.4171
"2016-07-18",1537.0036
"2016-07-18",965.7234
"2016-07-18",1099.1888
"2016-07-18",1312.5713
"2016-07-18",1456.5886
"2016-07-18",1620.9278
"2016-07-18",1768.9667
"2016-07-18",1945.101
"2016-07-18",2017.6426
"2016-07-18",2081.935
"2016-07-18",2129.0108
"2016-07-18",2185.109
"2016-07-18",2141.3088
"2016-07-18",2117.7637
"2016-07-18",2083.6353
"2016-07-18",2118.8935
"2016-07-18",2129.2458
"2016-07-18",2095.2743
"2016-07-18",2070.0275
"2016-07-18",2007.8034
"2016-07-18",1982.3856
"2016-07-18",1887.2096
"2016-07-18",1833.7531
"2016-07-18",1800.7468
"2016-07-18",1773.0176
"2016-07-18",1698.2993
"2016-07-18",1652.4952
"2016-07-18",1558.2001
"2016-07-18",1542.0064
"2016-07-18",1493.7653
"2016-07-18",1449.1018
"2016-07-18",1403.5422
"2016-07-18",1437.2819
"2016-07-18",2097.7362
"2016-07-18",2190.6819
"2016-07-18",2178.936
"2016-07-18",2110.618
"2016-07-18",2055.7134
"2016-07-18",2021.8836
"2016-07-19",1983.8923
"2016-07-19",1951.3372
"2016-07-19",1916.3802
"2016-07-19",1895.0836
"2016-07-19",1885.2498
"2016-07-19",1879.3966
"2016-07-19",1869.0827
"2016-07-19",1896.6292
"2016-07-19",1903.3257
"2016-07-19",1602.4684
"2016-07-19",1049.6718
"2016-07-19",1182.1356
"2016-07-19",1414.7404
"2016-07-19",1550.3515
"2016-07-19",1699.5735
"2016-07-19",1819.176
"2016-07-19",1965.9375
"2016-07-19",2066.7145
"2016-07-19",2148.6394
"2016-07-19",2177.9477
"2016-07-19",2152.7071
"2016-07-19",2169.8612
"2016-07-19",2115.9861
"2016-07-19",2118.1917
"2016-07-19",2133.622
"2016-07-19",2164.5926
"2016-07-19",2140.389
"2016-07-19",2101.3794
"2016-07-19",2076.2112
"2016-07-19",2022.9843
"2016-07-19",1975.474
"2016-07-19",1907.6243
"2016-07-19",1856.9851
"2016-07-19",1811.5592
"2016-07-19",1687.4045
"2016-07-19",1630.5463
"2016-07-19",1551.0512
"2016-07-19",1503.5029
"2016-07-19",1491.7889
"2016-07-19",1470.8098
"2016-07-19",1422.6129
"2016-07-19",1426.3315
"2016-07-19",2104.2266
"2016-07-19",2226.0305
"2016-07-19",2193.6185
"2016-07-19",2108.0778
"2016-07-19",2074.2416
"2016-07-19",2043.5308
"2016-07-20",2016.992
"2016-07-20",1974.8062
"2016-07-20",1943.7648
"2016-07-20",1909.1354
"2016-07-20",1899.3115
"2016-07-20",1885.2944
"2016-07-20",1892.6583
"2016-07-20",1912.5328
"2016-07-20",1928.2361
"2016-07-20",1675.2064
"2016-07-20",1084.4116
"2016-07-20",1206.8301
"2016-07-20",1380.3162
"2016-07-20",1524.5706
"2016-07-20",1712.2433
"2016-07-20",1844.3056
"2016-07-20",1960.4465
"2016-07-20",2111.1345
"2016-07-20",2186.0591
"2016-07-20",2235.5476
"2016-07-20",2249.2441
"2016-07-20",2176.4213
"2016-07-20",2195.4439
"2016-07-20",2149.9497
"2016-07-20",2125.133
"2016-07-20",2116.4595
"2016-07-20",2097.1664
"2016-07-20",2085.9542
"2016-07-20",2025.7523
"2016-07-20",2043.1808
"2016-07-20",1999.6394
"2016-07-20",1906.212
"2016-07-20",1839.2136
"2016-07-20",1833.1848
"2016-07-20",1737.3337
"2016-07-20",1680.7877
"2016-07-20",1600.6714
"2016-07-20",1579.9072
"2016-07-20",1558.0522
"2016-07-20",1480.9581
"2016-07-20",1437.209
"2016-07-20",1436.5533
"2016-07-20",2194.4811
"2016-07-20",2262.456
"2016-07-20",2222.1414
"2016-07-20",2151.3327
"2016-07-20",2109.3757
"2016-07-20",2074.3801
"2016-07-21",2046.4241
"2016-07-21",2018.8056
"2016-07-21",1989.1934
"2016-07-21",1956.0557
"2016-07-21",1931.8127
"2016-07-21",1908.0707
"2016-07-21",1916.305
"2016-07-21",1931.4934
"2016-07-21",1946.3632
"2016-07-21",1702.3744
"2016-07-21",1109.6262
"2016-07-21",1221.4454
"2016-07-21",1389.671
"2016-07-21",1500.9638
"2016-07-21",1674.5702
"2016-07-21",1801.8412
"2016-07-21",1952.2457
"2016-07-21",2059.863
"2016-07-21",2143.2457
"2016-07-21",2170.4412
"2016-07-21",2208.3445
"2016-07-21",2225.3403
"2016-07-21",2204.2679
"2016-07-21",2207.2067
"2016-07-21",2161.1294
"2016-07-21",2165.7986
"2016-07-21",2168.075
"2016-07-21",2159.2388
"2016-07-21",2153.6437
"2016-07-21",2111.0469
"2016-07-21",2068.6956
"2016-07-21",1979.0327
"2016-07-21",1895.8768
"2016-07-21",1846.4683
"2016-07-21",1789.8199
"2016-07-21",1744.0994
"2016-07-21",1662.6683
"2016-07-21",1609.8845
"2016-07-21",1557.7269
"2016-07-21",1533.5838
"2016-07-21",1462.645
"2016-07-21",1538.9574
"2016-07-21",2287.6421
"2016-07-21",2317.1083
"2016-07-21",2286.5437
"2016-07-21",2205.9215
"2016-07-21",2154.0162
"2016-07-21",2108.9908
"2016-07-22",2062.9866
"2016-07-22",2030.4029
"2016-07-22",2001.0837
"2016-07-22",1961.0027
"2016-07-22",1914.7289
"2016-07-22",1903.7142
"2016-07-22",1891.2318
"2016-07-22",1916.4976
"2016-07-22",1964.0487
"2016-07-22",1861.8982
"2016-07-22",1183.5981
"2016-07-22",1270.9609
"2016-07-22",1450.6656
"2016-07-22",1572.3145
"2016-07-22",1741.7671
"2016-07-22",1842.9765
"2016-07-22",1965.9606
"2016-07-22",2107.4259
"2016-07-22",2200.7414
"2016-07-22",2277.2149
"2016-07-22",2275.8351
"2016-07-22",2245.5173
"2016-07-22",2246.4469
"2016-07-22",2233.1148
"2016-07-22",2246.6433
"2016-07-22",2224.6936
"2016-07-22",2222.2815
"2016-07-22",2220.9056
"2016-07-22",2203.5289
"2016-07-22",2162.5422
"2016-07-22",2110.8011
"2016-07-22",2023.767
"2016-07-22",1980.572
"2016-07-22",1914.6498
"2016-07-22",1866.2362
"2016-07-22",1804.7832
"2016-07-22",1700.287
"2016-07-22",1688.8206
"2016-07-22",1656.4826
"2016-07-22",1608.0361
"2016-07-22",1555.6764
"2016-07-22",1654.5222
"2016-07-22",2395.9547
"2016-07-22",2361.7806
"2016-07-22",2349.0962
"2016-07-22",2267.6853
"2016-07-22",2201.2514
"2016-07-22",2180.6455
"2016-07-23",2127.9337
"2016-07-23",2086.9711
"2016-07-23",2061.5081
"2016-07-23",2039.9221
"2016-07-23",2015.6219
"2016-07-23",1995.619
"2016-07-23",1989.2715
"2016-07-23",1980.2682
"2016-07-23",1976.6241
"2016-07-23",1823.4106
"2016-07-23",1131.9306
"2016-07-23",1154.1649
"2016-07-23",1226.0049
"2016-07-23",1227.2778
"2016-07-23",1251.2244
"2016-07-23",1341.9299
"2016-07-23",1433.273
"2016-07-23",1564.3775
"2016-07-23",1652.4394
"2016-07-23",1720.0683
"2016-07-23",1770.319
"2016-07-23",1757.4262
"2016-07-23",1727.4357
"2016-07-23",1679.7603
"2016-07-23",1626.5184
"2016-07-23",1583.1961
"2016-07-23",1548.7491
"2016-07-23",1517.381
"2016-07-23",1486.9626
"2016-07-23",1503.3265
"2016-07-23",1506.117
"2016-07-23",1547.311
"2016-07-23",1517.7587
"2016-07-23",1520.6589
"2016-07-23",1516.4521
"2016-07-23",1482.4501
"2016-07-23",1459.8914
"2016-07-23",1459.9316
"2016-07-23",1456.6861
"2016-07-23",1451.767
"2016-07-23",1463.8844
"2016-07-23",1590.212
"2016-07-23",2289.6196
"2016-07-23",2327.123
"2016-07-23",2243.0242
"2016-07-23",2201.8139
"2016-07-23",2155.4641
"2016-07-23",2110.9446
"2016-07-24",2085.362
"2016-07-24",2032.7581
"2016-07-24",2008.5339
"2016-07-24",1989.2606
"2016-07-24",1972.2951
"2016-07-24",1948.1636
"2016-07-24",1947.0271
"2016-07-24",1928.7216
"2016-07-24",1935.813
"2016-07-24",1775.4846
"2016-07-24",1057.3407
"2016-07-24",947.611
"2016-07-24",988.2058
"2016-07-24",989.8827
"2016-07-24",1032.9945
"2016-07-24",1099.4297
"2016-07-24",1177.6517
"2016-07-24",1318.4992
"2016-07-24",1370.5746
"2016-07-24",1421.393
"2016-07-24",1426.969
"2016-07-24",1425.0492
"2016-07-24",1440.4979
"2016-07-24",1422.098
"2016-07-24",1419.8528
"2016-07-24",1404.5968
"2016-07-24",1381.5179
"2016-07-24",1352.6697
"2016-07-24",1327.1154
"2016-07-24",1333.5028
"2016-07-24",1333.4861
"2016-07-24",1364.61
"2016-07-24",1435.2683
"2016-07-24",1418.9487
"2016-07-24",1429.4537
"2016-07-24",1419.8301
"2016-07-24",1396.5484
"2016-07-24",1385.2828
"2016-07-24",1404.4218
"2016-07-24",1379.7864
"2016-07-24",1373.3109
"2016-07-24",1544.8761
"2016-07-24",2239.5511
"2016-07-24",2237.4557
"2016-07-24",2198.6187
